team,site,transect_num,taxon,max_width_cm
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,SRAD,<4
Shedd Aquarium,1132,2,PAST,<4
Shedd Aquarium,1132,2,PPOR,<4
Shedd Aquarium,1132,2,PPOR,<4
Shedd Aquarium,1132,2,PPOR,<4
Shedd Aquarium,1132,2,PPOR,<4
Shedd Aquarium,1133,1,SSID,<4
Shedd Aquarium,1133,1,SSID,<4
Shedd Aquarium,1133,1,SRAD,<4
Shedd Aquarium,1133,1,SRAD,<4
Shedd Aquarium,1133,2,SSID,<4
Shedd Aquarium,1133,2,SSID,<4
Shedd Aquarium,1133,2,SSID,<4
Shedd Aquarium,1133,2,SSID,<4
Shedd Aquarium,1133,2,SSID,<4
Shedd Aquarium,1134,1,SSID,<4
Shedd Aquarium,1134,1,SRAD,<4
Shedd Aquarium,1134,1,SRAD,<4
Shedd Aquarium,1134,1,SRAD,<4
Shedd Aquarium,1134,1,SRAD,<4
Shedd Aquarium,1134,1,SRAD,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,1,SINT,<4
Shedd Aquarium,1134,2,SSID,<4
Shedd Aquarium,1134,2,SSID,<4
Shedd Aquarium,1134,2,SSID,<4
Shedd Aquarium,1134,2,SRAD,<4
Shedd Aquarium,1134,2,SRAD,<4
Shedd Aquarium,1134,2,SRAD,<4
Shedd Aquarium,1134,2,SRAD,<4
Shedd Aquarium,1134,2,SRAD,<4
Shedd Aquarium,1134,2,SRAD,<4
Shedd Aquarium,1134,2,SRAD,<4
Shedd Aquarium,1134,2,SRAD,<4
Shedd Aquarium,1134,2,PAST,<4
Shedd Aquarium,1134,2,PAST,<4
Shedd Aquarium,1134,2,PAST,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,SSID,<4
Shedd Aquarium,1137,1,PAST,<4
Shedd Aquarium,1137,1,PPOR,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1137,2,SSID,<4
Shedd Aquarium,1138,1,SRAD,<4
Shedd Aquarium,1138,1,SRAD,<4
Shedd Aquarium,1138,1,SRAD,<4
Shedd Aquarium,1138,1,SRAD,<4
Shedd Aquarium,1138,1,SRAD,<4
Shedd Aquarium,1138,1,SRAD,<4
Shedd Aquarium,1138,1,SRAD,<4
Shedd Aquarium,1138,1,SRAD,<4
Shedd Aquarium,1138,1,PPOR,<4
Shedd Aquarium,1138,2,SSID,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,SRAD,<4
Shedd Aquarium,1138,2,PAST,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,SRAD,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,1,PPOR,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SSID,<4
Shedd Aquarium,1139,2,SRAD,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1139,2,PPOR,<4
Shedd Aquarium,1141,1,SSID,<4
Shedd Aquarium,1141,1,SSID,<4
Shedd Aquarium,1141,1,SSID,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,SRAD,<4
Shedd Aquarium,1141,1,PAST,<4
Shedd Aquarium,1141,1,PAST,<4
Shedd Aquarium,1141,1,PAST,<4
Shedd Aquarium,1141,1,PAST,<4
Shedd Aquarium,1141,1,PPOR,<4
Shedd Aquarium,1141,1,PPOR,<4
Shedd Aquarium,1141,1,PPOR,<4
Shedd Aquarium,1141,1,PPOR,<4
Shedd Aquarium,1141,1,PPOR,<4
Shedd Aquarium,1141,1,PPOR,<4
Shedd Aquarium,1141,1,PPOR,<4
Shedd Aquarium,1141,1,PPOR,<4
Shedd Aquarium,1141,2,SSID,<4
Shedd Aquarium,1141,2,SSID,<4
Shedd Aquarium,1141,2,SRAD,<4
Shedd Aquarium,1141,2,SRAD,<4
Shedd Aquarium,1141,2,PAST,<4
Shedd Aquarium,1141,2,PAST,<4
Shedd Aquarium,1141,2,PAST,<4
Shedd Aquarium,1141,2,PAST,<4
Shedd Aquarium,1141,2,SINT,<4
Shedd Aquarium,1141,2,SINT,<4
Shedd Aquarium,1141,2,SINT,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SSID,<4
Shedd Aquarium,2111,1,SRAD,<4
Shedd Aquarium,2111,1,SRAD,<4
Shedd Aquarium,2111,1,SRAD,<4
Shedd Aquarium,2111,1,SRAD,<4
Shedd Aquarium,2111,1,SRAD,<4
Shedd Aquarium,2111,1,SRAD,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,1,PPOR,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,SSID,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2111,2,PPOR,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,SSID,<4
Shedd Aquarium,2112,1,PAST,<4
Shedd Aquarium,2112,1,PAST,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SSID,<4
Shedd Aquarium,2112,2,SRAD,<4
Shedd Aquarium,2112,2,SRAD,<4
Shedd Aquarium,2112,2,SRAD,<4
Shedd Aquarium,2112,2,SRAD,<4
Shedd Aquarium,2112,2,SRAD,<4
Shedd Aquarium,2112,2,SRAD,<4
Shedd Aquarium,2112,2,SRAD,<4
Shedd Aquarium,2112,2,SRAD,<4
Shedd Aquarium,2112,2,PAST,<4
Shedd Aquarium,2115,1,SSID,<4
Shedd Aquarium,2115,1,SSID,<4
Shedd Aquarium,2115,1,SSID,<4
Shedd Aquarium,2115,1,SSID,<4
Shedd Aquarium,2115,1,SRAD,<4
Shedd Aquarium,2115,1,PAST,<4
Shedd Aquarium,2115,1,PPOR,<4
Shedd Aquarium,2115,1,PPOR,<4
Shedd Aquarium,2115,1,PPOR,<4
Shedd Aquarium,2115,2,SSID,<4
Shedd Aquarium,2115,2,SSID,<4
Shedd Aquarium,2115,2,SSID,<4
Shedd Aquarium,2115,2,SSID,<4
Shedd Aquarium,2115,2,SSID,<4
Shedd Aquarium,2115,2,SSID,<4
Shedd Aquarium,2115,2,SRAD,<4
Shedd Aquarium,2115,2,PAST,<4
Shedd Aquarium,2115,2,PPOR,<4
Shedd Aquarium,2115,2,PPOR,<4
Shedd Aquarium,2115,2,PPOR,<4
Shedd Aquarium,2115,2,PPOR,<4
Shedd Aquarium,2115,2,PPOR,<4
Shedd Aquarium,2115,2,PPOR,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2116,1,SRAD,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SSID,<4
Shedd Aquarium,2117,1,SRAD,<4
Shedd Aquarium,2117,1,SRAD,<4
Shedd Aquarium,2117,1,PPOR,<4
Shedd Aquarium,2117,1,PPOR,<4
Shedd Aquarium,2117,1,PPOR,<4
Shedd Aquarium,2117,1,PPOR,<4
Shedd Aquarium,2117,1,PPOR,<4
Shedd Aquarium,2117,1,PPOR,<4
Shedd Aquarium,2117,1,PPOR,<4
Shedd Aquarium,2117,1,PPOR,<4
Shedd Aquarium,2117,2,SSID,<4
Shedd Aquarium,2120,1,SSID,<4
Shedd Aquarium,2120,1,SSID,<4
Shedd Aquarium,2120,1,SSID,<4
Shedd Aquarium,2120,1,SSID,<4
Shedd Aquarium,2120,1,SSID,<4
Shedd Aquarium,2120,1,PAST,<4
Shedd Aquarium,2120,1,PPOR,<4
Shedd Aquarium,2120,1,SINT,<4
Shedd Aquarium,2120,1,SINT,<4
Shedd Aquarium,2120,2,SRAD,<4
Shedd Aquarium,2120,2,SRAD,<4
Shedd Aquarium,2120,2,SRAD,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SSID,<4
Shedd Aquarium,3097,1,SRAD,<4
Shedd Aquarium,3097,2,SSID,<4
Shedd Aquarium,3097,2,SSID,<4
Shedd Aquarium,3097,2,SSID,<4
Shedd Aquarium,3097,2,SRAD,<4
Shedd Aquarium,3097,2,SRAD,<4
Shedd Aquarium,3096,1,SSID,<4
Shedd Aquarium,3096,1,SSID,<4
Shedd Aquarium,3096,1,SSID,<4
Shedd Aquarium,3096,2,SRAD,<4
Shedd Aquarium,3096,2,SRAD,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SSID,<4
Shedd Aquarium,3068,1,SINT,<4
Shedd Aquarium,3068,1,SINT,<4
Shedd Aquarium,3068,1,SINT,<4
Shedd Aquarium,3068,1,SINT,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SSID,<4
Shedd Aquarium,3068,2,SRAD,<4
Shedd Aquarium,3068,2,SRAD,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,1,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
Shedd Aquarium,3069,2,SSID,<4
